feature,missing_count,missing_rate,mean,std,min,q25,median,q75,max,pass_mean,fail_mean,cohen_signed,cohen_abs
sensor_184,1,0.0006381620931716656,0.1448154533844189,0.11019771063307962,0.0297,0.1022,0.1326,0.16915,3.2283,0.14472188782489742,0.1461307692307692,0.012781012831053625,0.012781012831053625
sensor_312,1,0.0006381620931716656,0.16005083014048532,0.11731574841762066,0.0224,0.0915,0.1215,0.160175,0.7549,0.16014876880984952,0.15867403846153844,-0.012566653323659083,0.012566653323659083
sensor_350,24,0.015315890236119975,0.023202073882047956,0.01432565504901551,0.0029,0.0146,0.0188,0.0285,0.2914,0.02318999305072967,0.023369230769230767,0.01250766348989593,0.01250766348989593
sensor_367,6,0.0038289725590299937,0.003773286354900705,0.002699080570067803,0.0,0.0026,0.0032,0.0042,0.0357,0.003775497597803706,0.0037423076923076923,-0.012292860932789864,0.012292860932789864
sensor_566,273,0.1742182514358647,2.610869629057187,1.0327611589163015,0.4122,2.0902,2.15045,3.098725,14.0141,2.61009176276771,2.6226737499999997,0.012178203001752428,0.012178203001752428
sensor_015,3,0.0019144862795149968,413.08603542199484,17.221094563789936,333.4486,406.12739999999997,412.2191,419.089275,824.9271,413.0992897260274,412.8999653846153,-0.011570774211975252,0.011570774211975252
sensor_345,794,0.5067007019783025,7.958375808538164,17.51296529486415,1.7694,4.4406,5.567,6.8255,257.0106,7.975312907801418,7.7827779411764695,-0.010986783693354124,0.010986783693354124
sensor_346,794,0.5067007019783025,5.770211642949547,17.077498149928836,1.0177,2.5327,3.0464,4.0857,187.7589,5.786559574468085,5.600722058823529,-0.01087501209488662,0.01087501209488662
sensor_589,1,0.0006381620931716656,99.67006634738186,93.89191941652177,0.0,44.3686,71.9005,114.7497,737.3048,99.7364946648427,98.7362375,-0.010649916088289099,0.010649916088289099
sensor_001,7,0.004467134652201659,2495.850230769231,80.40770497881121,2158.75,2452.2475000000004,2499.4049999999997,2538.8225,2846.44,2495.906115305422,2495.059708737864,-0.010523095501226447,0.010523095501226447
sensor_289,3,0.0019144862795149968,2.5785959718670073,1.6169932742272342,0.396,2.0921250000000002,2.5490000000000004,3.024525,59.5187,2.5797009589041098,2.563083653846154,-0.010273414937560257,0.010273414937560257
sensor_036,1,0.0006381620931716656,49.417370498084296,1.1826188859654572,40.2289,49.4212,49.6036,49.74765,50.1652,49.41817017783858,49.40612884615385,-0.010178699878444327,0.010178699878444327
sensor_034,1,0.0006381620931716656,50.58263856960409,1.1826181758105365,49.8348,50.25235,50.3964,50.5788,59.7711,50.58183891928864,50.59387980769231,0.010178331276637944,0.010178331276637944
sensor_094,6,0.0038289725590299937,-2.9147982062780273e-05,0.0001741347967703349,-0.002,-0.0001,0.0,0.0001,0.0011,-2.9032258064516133e-05,-3.076923076923078e-05,-0.00997170755640658,0.00997170755640658
sensor_212,24,0.015315890236119975,0.05143208036292936,0.031577643814254805,0.0071,0.0325,0.0416,0.06245,0.5941,0.05141091035441279,0.05172500000000001,0.009943387891274707,0.009943387891274707
sensor_041,24,0.015315890236119975,3.3530661697990927,2.3604249902068566,-0.0759,2.69,3.074,3.521,37.88,3.351491869353718,3.374849038461538,0.009892144940090705,0.009892144940090705
sensor_016,3,0.0019144862795149968,9.907602813299233,2.403866634483626,4.4696,9.567625,9.85175,10.128175,102.8677,9.906091575342467,9.928818269230769,0.009451225476452415,0.009451225476452415
sensor_156,0,0.0,0.058088576898532224,0.0791744877182338,0.0111,0.036250000000000004,0.0487,0.0667,2.2016,0.05804313055365686,0.05872788461538462,0.0086459287879784,0.0086459287879784
sensor_039,1,0.0006381620931716656,118.67955440613028,1.8072208583386924,111.7128,118.0156,118.39930000000001,118.9396,133.3898,118.68057920656636,118.66514807692307,-0.00853588735382251,0.00853588735382251
sensor_071,6,0.0038289725590299937,104.32903344010249,31.651898740791477,21.4332,87.4842,102.6043,115.4989,238.4775,104.3462796156486,104.08742115384615,-0.008175687078517145,0.008175687078517145
sensor_570,0,0.0,530.5236234205488,17.49973601796463,317.1964,530.7027,532.3982,534.3564,589.5082,530.5313482570061,530.4149557692308,-0.006648984815682397,0.006648984815682397
sensor_308,1,0.0006381620931716656,0.21841424010217114,0.033593215620837266,0.0913,0.1976,0.21945,0.2379,0.3239,0.21842879616963062,0.21820961538461542,-0.006522478819242069,0.006522478819242069
sensor_154,3,0.0019144862795149968,7.697970907928389,5.239218953897178,1.2438,5.92695,7.5127,9.054675,191.5478,7.695783835616439,7.728674038461538,0.0062756911279747704,0.0062756911279747704
sensor_113,0,0.0,0.9454241863433311,0.01213287211602843,0.8534,0.9386,0.9464,0.9523,0.9763,0.94541989063568,0.9454846153846154,0.005332961270355841,0.005332961270355841
sensor_472,7,0.004467134652201659,137.8884057051282,47.698041338021866,11.4997,105.52515,138.25515000000001,168.410125,492.7718,137.87286449175824,138.1059826923077,0.004885810612221696,0.004885810612221696
sensor_223,0,0.0,122.84657102744097,55.15600267648893,32.2637,95.14735,119.436,144.5028,1768.8802,122.86227505126452,122.6256576923077,-0.004288598195056793,0.004288598195056793
sensor_002,14,0.008934269304403318,2200.5473177076624,29.513152057457155,2060.66,2181.0444,2201.0667,2218.0555,2315.2667,2200.5548855762595,2200.441876923077,-0.003827862623770621,0.003827862623770621
sensor_456,1,0.0006381620931716656,12.325685376756066,8.125875878592854,3.0489,8.816575,11.3509,14.3879,232.1258,12.323816894664844,12.351951923076923,0.003461294391938304,0.003461294391938304
sensor_427,3,0.0019144862795149968,4.058500831202046,3.0421444954151333,0.6637,3.113225,3.94145,4.76865,113.223,4.0578919178082185,4.067049038461539,0.0030091251198490028,0.0030091251198490028
sensor_108,6,0.0038289725590299937,-0.010788597053171044,0.08675776525146273,-0.3454,-0.0649,-0.0112,0.038,0.3938,-0.010804941660947151,-0.010559615384615388,0.0028268097248774285,0.0028268097248774285
sensor_105,6,0.0038289725590299937,-0.0004978859705317104,0.0032023291827482777,-0.0281,-0.0019,-0.0002,0.0011,0.0127,-0.0004982841455044612,-0.0004923076923076923,0.0018656851517461464,0.0018656851517461464
sensor_132,8,0.005105296745373325,2.3185446440025657,0.05318080353310863,2.1911,2.2773,2.3124,2.3583,2.4723,2.3185394501718215,2.3186173076923073,0.0014635456806489598,0.0014635456806489598
sensor_429,0,0.0,4.171843650287173,6.435390493557366,0.7837,2.5713999999999997,3.4538,4.7558,186.6164,4.1713712235133285,4.178489423076924,0.0011057490209403509,0.0011057490209403509
sensor_291,0,0.0,0.019926228462029356,0.02554882126842164,0.0038,0.0125,0.0169,0.0236,0.6915,0.01992617908407382,0.019926923076923078,2.911113815858925e-05,2.911113815858925e-05
sensor_005,14,0.008934269304403318,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
sensor_013,3,0.0019144862795149968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_042,1,0.0006381620931716656,70.0,0.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,,
sensor_049,1,0.0006381620931716656,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
sensor_052,1,0.0006381620931716656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_069,6,0.0038289725590299937,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
sensor_097,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_141,14,0.008934269304403318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_149,3,0.0019144862795149968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_178,24,0.015315890236119975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_179,1,0.0006381620931716656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_186,1,0.0006381620931716656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_189,1,0.0006381620931716656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_190,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_191,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_192,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_193,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_194,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_226,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_229,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_230,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_231,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_232,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_233,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_234,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_235,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_236,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_237,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_240,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_241,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_242,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_243,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_256,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_257,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_258,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_259,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_260,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_261,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_262,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_263,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_264,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_265,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_266,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_276,14,0.008934269304403318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_284,3,0.0019144862795149968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_313,24,0.015315890236119975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_314,24,0.015315890236119975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_315,1,0.0006381620931716656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_322,1,0.0006381620931716656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_325,1,0.0006381620931716656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_326,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_327,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_328,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_329,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_330,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_364,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_369,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_370,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_371,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_372,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_373,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_374,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_375,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_378,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_379,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_380,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_381,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_394,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_395,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_396,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_397,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_398,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_399,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_400,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_401,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_402,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_403,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_404,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_414,14,0.008934269304403318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_422,3,0.0019144862795149968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_449,24,0.015315890236119975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_450,24,0.015315890236119975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_451,1,0.0006381620931716656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_458,1,0.0006381620931716656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_461,1,0.0006381620931716656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_462,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_463,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_464,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_465,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_466,4,0.0025526483726866626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_481,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_498,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_501,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_502,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_503,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_504,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_505,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_506,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_507,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_508,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_509,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_512,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_513,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_514,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_515,6,0.0038289725590299937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_528,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_529,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_530,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_531,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_532,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_533,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_534,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_535,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_536,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_537,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
sensor_538,9,0.00574345883854499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
